Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,User_Rated_Sexist_Content_Reasoning
10052,hostile,MENTION378 MENTION872 ...rightS plural...,False,0.023671126,0.005771666,0.009127886,0.012858666,1.0,0.0,Not a direct statement of sexist opinion
10057,benevolent,Beauty is everywhere you look in everything you do ❤️ #womensday https://t.co/ljP3vKni3U,False,0.021785567,0.00621564,0.00979289,0.017982552,1.0,0.0,Not a direct statement of sexist opinion
10062,hostile,"RT MENTION1482 You can call me sexist or whatever, but there's just something bout women drivers that bug me",True,0.3389984,0.28034934,0.14331897,0.21132572,3.0,70.0,Stereotypes and Comparative opinions
10064,call_me,"IKR, I love, love, love Whitesnake's Is This Love video. Just been taken back in time by YouTube. Yup, still love it.",False,0.057005897,0.018671319,0.015644927,0.043916557,1.0,0.0,Not a direct statement of sexist opinion
10066,call_me,"Woman are a fickle and shallow gender, only a few get thumbs up from me, most woman prove this stereotype daily!",True,0.4850187,0.55044734,0.45758462,0.17752954,4.0,85.0,Stereotypes and Comparative opinions
10070,call_me,MENTION3473 MENTION3438 #feminism has abused the words #sexism and #rape so much they means nothing now so go on do F OFF,True,0.68408644,0.39773783,0.46774593,0.44890457,4.0,85.0,Denying inequality
10073,hostile,"Ugh these #KillerBlondes are killer boring, and what's with spreading their dna all over the table? Unhygienic -and- gross! #MKR2015 #MKR",False,0.5779532,0.28034934,0.56997263,0.2813443,2.0,25.0,Not a direct statement of sexist opinion
10077,benevolent,"Every time you mistreat a woman,
you give up the right to be treated
 like a man.",False,0.2359567,0.22458547,0.061801232,0.058445938,2.0,30.0,Not a direct statement of sexist opinion
10080,call_me,where's the LOGIC?? “MENTION2320: I can expect a man to cheat..but a woman? Ur a whore b. Sorry. U are.”,True,0.83334327,0.36733335,0.71120167,0.6672561,3.0,75.0,Behaviorial Expectations
10096,hostile,"Damn Kat & Andre sneak through, would much rather Katie & Nikki had gotten through #mkr #damnukat",False,0.42129645,0.033527173,0.24928534,0.45190978,1.0,0.0,Not a direct statement of sexist opinion
10098,call_me,"""Bitches still come chill & sex this!"".. KAPLOW!!",True,0.8629672,0.20680901,0.5739874,0.79449326,3.0,70.0,Stereotypes and Comparative opinions
10100,call_me,"what's the over/under on how many dicks Erin A, Colleen D, and Rachel N had to suck to get on espn?",True,0.7998551,0.078392304,0.5130944,0.70384485,4.0,90.0,Stereotypes and Comparative opinions
10101,call_me,I cannot listen to a woman call a men's football game.,True,0.36095104,0.38208112,0.17237684,0.05543986,3.0,75.0,Stereotypes and Comparative opinions
10103,benevolent,MENTION1949 tall for a girl :))))) kkkk tell me next week again. My orientation is after school start lel,False,0.18174082,0.019173764,0.03522326,0.11168506,1.0,0.0,Not a direct statement of sexist opinion
10106,call_me,"this is a #male #dosa #sizematters 

#foodporn #wanderlust #tourdeindia… https://t.co/37TdBoF6KD",False,0.43965456,0.10221587,0.1087965,0.44431314,3.0,75.0,Not a direct statement of sexist opinion
10107,call_me,".MENTION423 Yes! ""Call me sexist because..."" is way more honest than ""If you're proud to be sexist, OWN IT.",False,0.3722269,0.08831879,0.16839184,0.124631,2.0,30.0,Maybe Sexist - needs more context
10119,hostile,MENTION4416 I like a multimedia approach.,False,0.02343543,0.005956655,0.009868891,0.019007329,1.0,0.0,Not a direct statement of sexist opinion
10124,call_me,speaking to females about football is like attempting to teach a cat to bark #pointless,True,0.52007306,0.46614665,0.47384647,0.22552395,3.0,75.0,Stereotypes and Comparative opinions
10125,hostile,"Oh, I have one too!!!  MENTION953 MENTION2728 MENTION3264 http://t.co/jrvmjyILge",False,0.056758508,0.00932346,0.014390918,0.049678206,1.0,0.0,Not a direct statement of sexist opinion
10144,call_me,"I just can’t get behind women beating each other with light tubes. Hell, guys shouldn’t do it ei… https://t.co/Mp09nAb6L5",False,0.47119883,0.37152436,0.26957804,0.46460027,2.0,35.0,Not a direct statement of sexist opinion
10156,benevolent,"My wife is going to work today beacause she is NO lazy liberal woman looking for a day off! 
#adaywithoutwomen #MAGA https://t.co/YpQrGJVr57",True,0.4269174,0.3817989,0.46327567,0.07934829,3.0,70.0,Denying inequality
10157,benevolent,Act like a lady THINK like a man.,True,0.36095104,0.27701542,0.27969417,0.089370176,3.0,70.0,Stereotypes and Comparative opinions
10158,hostile,"MENTION1926 ...she is painfully stupid, Ben.  Sorry.  It's now hurting my brain...",False,0.7856813,0.022590388,0.8012121,0.33082673,2.0,25.0,Not a direct statement of sexist opinion
10165,hostile,"Yes, you put in the wrong way. Cue dumb blonde jokes. #MKR",False,0.5559701,0.10221587,0.5739874,0.33453682,3.0,70.0,Stereotypes and Comparative opinions
10170,call_me,I can't take any pretty woman covering the NFL draft serious. Read the teleprompter bitch.,True,0.8403191,0.38230872,0.7497506,0.7181329,4.0,85.0,Behaviorial Expectations
10180,call_me,"MENTION686 

I doubt many gals pretend to be fellas !",False,0.20195828,0.10221587,0.082372494,0.050680235,2.0,30.0,Not a direct statement of sexist opinion
10187,benevolent,ppl always discredit Mingyus height but im tall for a girl and someone who is 180cm seems rly nicely tall to me so Mingyu at like 183cm is👍,True,0.17371799,0.04306607,0.030816011,0.08419759,1.0,0.0,Stereotypes and Comparative opinions
10192,call_me,"MENTION2782 I feel like I have to say this, cuz people will I don't care that it's Cap Marvel. I… https://t.co/Uem7wxtSGq",False,0.07054565,0.008879486,0.017163089,0.062454045,1.0,0.0,Not a direct statement of sexist opinion
10213,call_me,"girls shouldn't rap.. Example; Nicki M, and that chick in the Cody Simpson Video",True,0.36095104,0.36702603,0.1669316,0.1308005,3.0,70.0,Stereotypes and Comparative opinions
10216,benevolent,"MENTION1848 :) I have examples in front of me who define love of a woman for her man is beyond the realms and boundaries of status, money.",False,0.056758508,0.029660052,0.0154929245,0.014634945,2.0,30.0,Not a direct statement of sexist opinion
10229,call_me,I have concluded that by the very nature of the thought & emotional pattern of women they recieve lies better than truth.,True,0.3389984,0.3817989,0.2435641,0.03840541,3.0,75.0,Behaviorial Expectations
10232,call_me,as a man you should know how to change your own tire no exceptions.,True,0.050326355,0.008028535,0.017549826,0.015659723,2.0,30.0,Behaviorial Expectations
10233,call_me,I swear girls can't handle their drugs as well as men,True,0.38434127,0.43896464,0.26957804,0.13608865,3.0,70.0,Stereotypes and Comparative opinions
10234,benevolent,#womensday  Women have surely outdone men if they judge with wisdom. Bengali theater is also not an exception.… https://t.co/NCSEFiTZC1,True,0.29771072,0.36702603,0.16053712,0.073529124,2.0,30.0,Stereotypes and Comparative opinions
10238,call_me,women should not be allowed to drive trucks or SUVs hauling a trailer,True,0.509388,0.58354634,0.2817503,0.16729468,4.0,90.0,Behaviorial Expectations
10239,call_me,"MENTION2006 It's not sexism. If you're prepared to be a bastard, male or female, you'll succeed. less women do that.",True,0.62702215,0.46028158,0.5678696,0.54024357,3.0,75.0,Not a direct statement of sexist opinion
10242,hostile,MENTION3656 I pay the bills in this household it's the least she can do,True,0.075294,0.003866276,0.020837102,0.020442016,3.0,70.0,Behaviorial Expectations
10253,hostile,MENTION786 Elegant and beautiful?Cheap and trashy!Nothing more unattractive than girls banging on about how hot hey are. #mkr #notsassy,True,0.5532103,0.23846684,0.40243408,0.40185395,3.0,70.0,Behaviorial Expectations
10256,benevolent,"Without 'her', even a HER0 is a 0.....☺
#HappyWomensDay #womensday 
😄 https://t.co/Q5a3855EWE",False,0.20242359,0.08004672,0.089778624,0.068967216,2.0,30.0,Not a direct statement of sexist opinion
10258,hostile,MENTION3423 MENTION1905 In terms of what?  Measured how?,False,0.018849092,0.0031633168,0.008918885,0.013712646,1.0,0.0,Not a direct statement of sexist opinion
10259,benevolent,"i was raised to hustle like a man, bc i was told to never depend on one.",False,0.06065326,0.010729378,0.022512967,0.022149978,2.0,30.0,Not a direct statement of sexist opinion
10260,call_me,“MENTION676: female vocalists ruin the majority of good bands” !!,True,0.50759226,0.55044734,0.37506318,0.13432594,3.0,75.0,Behaviorial Expectations
10261,call_me,You are out of your mind if you truly believe she earned this scholarship because of her ability to play the sport.… https://t.co/Ejlk4IRfYm,True,0.25462922,0.009434453,0.21602537,0.08452088,3.0,75.0,Stereotypes and Comparative opinions
10263,hostile,RT MENTION2296 I'm not sexist but women are responsible for childhood obesity,True,0.54325575,0.57150364,0.40243408,0.22612886,3.0,75.0,Behaviorial Expectations
10280,call_me,"I don't give a fuck - WOMEN CAN'T GIVE DIRECTIONS. Pls give the phone to a nearby man, dear mam. For general world peace.",True,0.7761081,0.5075293,0.48675314,0.73341435,4.0,90.0,Stereotypes and Comparative opinions
10281,call_me,what kinda crazy bitch buys they mans flowers for his bday,True,0.8778702,0.23998553,0.7344449,0.7809412,4.0,85.0,Behaviorial Expectations
10284,benevolent,I don't care how hard you think you are if you cant act like a man no one will respect you👊🏻,True,0.37955463,0.047190998,0.27763805,0.12158839,3.0,75.0,Behaviorial Expectations
10293,hostile,Not sexist...But I cant have a woman discussing Rugby League. If its ladies Ruby League fine. Not PC so save any potential moaning #MansGame,True,0.30319387,0.24801466,0.08410009,0.117874645,3.0,70.0,Behaviorial Expectations
10298,hostile,Dont understand why #Marvel is making changes to characters. Thor is a favorite of mine. Im not sexist but Im mad that hes a woman now,False,0.30539915,0.2783691,0.11797678,0.14225815,3.0,70.0,Stereotypes and Comparative opinions
10309,hostile,MENTION2228 Or grab a camera...,False,0.08716487,0.0024048607,0.019934712,0.019895468,1.0,0.0,Not a direct statement of sexist opinion
10311,call_me,MENTION1440 watching her play doesn’t make me fell like she deserves to have come this far.,False,0.08320791,0.0056236745,0.02173949,0.023106437,3.0,70.0,Maybe Sexist - needs more context
10315,hostile,WTF!!!!! I not a huge fans of the promo girls but they never voted strategically! This sucks! Soo annoyed! #mkr #killerblondes,False,0.83334327,0.10815793,0.5130944,0.6672561,1.0,0.0,Not a direct statement of sexist opinion
10316,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. #ALDUBxDTBYTadhana SinagRadioDJ,True,0.057748068,0.010729378,0.028281843,0.019690514,3.0,75.0,Behaviorial Expectations
10317,hostile,"RT MENTION2270  MENTION4464 Almost purely because men can raise their voices, women just end up screaming...",True,0.25462922,0.27875587,0.06826523,0.07385241,3.0,70.0,Stereotypes and Comparative opinions
10321,benevolent,"Womens are playing a leading role in our society without their contributions nothing is possible,my mother is my inspiration #womensday",False,0.12260055,0.10221587,0.026444806,0.022901481,1.0,0.0,Not a direct statement of sexist opinion
10322,hostile,"MENTION225 I just laughed at Kane's move.  Kid is sick.  Wish they'd used Geno over Letang, though...",False,0.3389984,0.010211408,0.36798462,0.036651865,1.0,0.0,Not a direct statement of sexist opinion
10326,call_me,"MENTION2232 Really beautiful!  And huba, huba! Look at the geometry on that honey!  all th… https://t.co/Yd3CD85Pjh",False,0.11067997,0.008916483,0.01961243,0.09034003,2.0,30.0,Maybe Sexist - needs more context
10334,hostile,"""what I see as a fact"" rofl MENTION1365 Emotions get in their way far too often. I'm not sexist, I'm just stating what I see as a fact.",False,0.15158679,0.020580608,0.028942931,0.066963166,2.0,30.0,Stereotypes and Comparative opinions
10337,hostile,RT MENTION1410 I'm not sexist but when a girl farts openly near you... http://t.co/YgfGfTrtrJ,True,0.52811706,0.12208464,0.24835461,0.49259362,2.0,25.0,Maybe Sexist - needs more context
10342,call_me,this is sexy http://t.co/CyfFYNW,False,0.34757367,0.01666154,0.04207976,0.33453682,1.0,0.0,Not a direct statement of sexist opinion
10348,call_me,I like MENTION4727 flowchart (http://t.co/lk0nD4g4be) better than MENTION2171 (http://t.co/waT7JYhg3I),False,0.044636376,0.005919657,0.011882903,0.038655918,1.0,0.0,Not a direct statement of sexist opinion
10351,hostile,"MENTION1531 In this case, evidently, yes.",False,0.015896067,0.0030523231,0.007987879,0.014190876,1.0,0.0,Not a direct statement of sexist opinion
10353,hostile,"MENTION619 ""Sorry"" for confusing me?  What am I looking at?",False,0.01847211,0.002173624,0.009906891,0.012141321,1.0,0.0,Not a direct statement of sexist opinion
10356,call_me,i dissed the shoe sales girl and waited for the guy,True,0.19504376,0.02238941,0.035333443,0.08419759,2.0,25.0,Behaviorial Expectations
10360,call_me,I don't like watching porn that has women in it!,False,0.45396814,0.30256465,0.13064787,0.33434898,1.0,0.0,Not a direct statement of sexist opinion
10388,call_me,I hate authority figures in the workplace especially if it's a female....ESPECIALLY!!!!!! idgaf,True,0.52139956,0.4907465,0.336253,0.27139977,3.0,75.0,Stereotypes and Comparative opinions
10394,hostile,MENTION953 Maybe she was 'raped' by a cubist and it's a symbol of her burden,False,0.56269526,0.14019285,0.37392882,0.39409557,4.0,90.0,Not a direct statement of sexist opinion
10395,hostile,RT MENTION1379 on my way to vote for SRC.. call me sexist but I aint voting for no Lady..,True,0.3722269,0.28034934,0.19734058,0.1765991,4.0,85.0,Stereotypes and Comparative opinions
10396,call_me,"MENTION2873 MENTION4482 MENTION3823 yeah, I could care less about her accomplishment.",False,0.103928015,0.004088263,0.025929155,0.027547138,1.0,0.0,Maybe Sexist - needs more context
10403,call_me,MENTION1436 it's somehow even more difficult to imagine as she is a woman.,False,0.13041082,0.09245483,0.04149419,0.021535112,2.0,30.0,Maybe Sexist - needs more context
10409,call_me,"and he was like 'I think it is sad when girls have lead, because there are not enough guys that dance.'",True,0.13561769,0.07425626,0.039444692,0.028640235,2.0,30.0,Behaviorial Expectations
10417,call_me,I think female chefs belong in the kitchen.,False,0.52272606,0.5689151,0.40189892,0.21348765,4.0,90.0,Maybe Sexist - needs more context
10429,call_me,RE Avengers trailer? MOAR BLACK WIDOW!,False,0.2786282,0.25817248,0.08410009,0.10240069,1.0,0.0,Not a direct statement of sexist opinion
10431,call_me,RT MENTION2795 MENTION1607 lmao!!!! lockerz.com/s/139580062 <<  that is disgusting lmbo,False,0.45243698,0.06567776,0.35849577,0.29209393,1.0,0.0,Maybe Sexist - needs more context
10432,call_me,"I don't like women in MMA, especially sexy chicks fighting. #TateRouseyScissorInsteadofFight",True,0.4269174,0.38238457,0.24928534,0.25549942,3.0,70.0,Behaviorial Expectations
10436,call_me,True true RT MENTION4346: somethings women aint got no business doing...we are NOT the same as men..,True,0.26859093,0.2949366,0.08533409,0.028093686,3.0,75.0,Endorsement of inequality
10442,call_me,"MENTION2099 I told my wife if she wanted to work I was ok with it, but my goal was that she never “had” to work.

C… https://t.co/5dOZy5XIjx",False,0.020607091,0.0027748393,0.007930879,0.017914234,3.0,70.0,Maybe Sexist - needs more context
10444,call_me,you can't beat watching women's tennis when the Williams sisters aren't involved.,False,0.09741997,0.05612817,0.024382202,0.014874061,2.0,30.0,Not a direct statement of sexist opinion
10447,hostile,I'm not sexist but I bet if I had one month of training I could do all these snowboard tricks the girls are doing and I've never boarded,True,0.2820025,0.104676254,0.062150877,0.16403814,2.0,30.0,Stereotypes and Comparative opinions
10448,benevolent,"Look like a girl : Act like a lady : Think like a man :  Work like a boss... 

Make her day… https://t.co/Gr8dbJcuui",True,0.13388206,0.0543092,0.053205602,0.06044999,3.0,70.0,Stereotypes and Comparative opinions
10449,hostile,"'didn't blow my mind. it blew something else, if u know what i mean' #mkr",False,0.10696511,0.0036812867,0.02708937,0.029050145,2.0,30.0,Not a direct statement of sexist opinion
10452,call_me,I'll take it out for you RT MENTION3626 I think a man should take out the trash. But (cont) http://tl.gd/74h4fo,True,0.23198941,0.030691283,0.0777699,0.14313951,2.0,25.0,Behaviorial Expectations
10453,call_me,"""MENTION2934: NoShaveNovember is like the He Man Woman Haters Club, NO GIRLS ALLOWED!"" THANK YOU!",True,0.4574824,0.36702603,0.3486032,0.16496858,3.0,75.0,Endorsement of inequality
10461,call_me,it is so upsetting to see a woman with no ass.  The front be damn near perfect and the back is f… https://t.co/ngYK4NDObu,True,0.75208336,0.30256465,0.40189892,0.70864636,3.0,75.0,Stereotypes and Comparative opinions
10465,call_me,some it's difficult to refer to Mook as a man. https://t.co/AQLfVSMmiC,False,0.08716487,0.0103594,0.031146556,0.030389199,2.0,30.0,Not a direct statement of sexist opinion
10469,call_me,I find that young girls tend to learn #Aikido much faster than boys. They are often more focused and receptive.,False,0.050326355,0.02721288,0.014048916,0.027820412,2.0,30.0,Not a direct statement of sexist opinion
10477,benevolent,You've got a strong grip for a girl. https://t.co/9xuILE3D3d #counterculture#antiwar #nowar #counterculture #culture #woodstock #hippie,True,0.20335422,0.09659086,0.06984934,0.11292298,2.0,30.0,Stereotypes and Comparative opinions
10483,call_me,it makes me uncomfortable when guys sit with their legs crossed,True,0.37795907,0.10221587,0.13064787,0.26631543,2.0,30.0,Behaviorial Expectations
10484,call_me,wiffle ball bats are agnostic and kind of braggadocios about it.,False,0.17111848,0.04151922,0.07301756,0.059948977,1.0,0.0,Not a direct statement of sexist opinion
10486,benevolent,"No man succeeds without a good woman besides him. Wife or mother. If it is both, he is twice as blessed #happywomensday 
#KwabsLoves u all",False,0.04315203,0.017465452,0.0142009165,0.017026093,2.0,30.0,Not a direct statement of sexist opinion
10507,call_me,"MENTION2214 MENTION494 MENTION480 That is why I'm against a woman president, i believe… https://t.co/Faq9ys19fm",True,0.34757367,0.39773783,0.13607834,0.07805514,3.0,75.0,Endorsement of inequality
10512,call_me,im sorry im tired of this bullshit first women nba coach now women nfl coach. it's a man's sport n that's how it should b,True,0.7510937,0.28034934,0.45758462,0.7246992,4.0,85.0,Endorsement of inequality
10515,call_me,99% of the women I reach out to as sources bend over backwards for me vs. dudes who are prob 50/50 in even replying,False,0.17198499,0.10409598,0.053791173,0.06195303,2.0,30.0,Not a direct statement of sexist opinion
10521,benevolent,My Niece is gonna be the Female Micheal P man. She's on Varsity as a Freshman and is Damn Good!! 😬😬😬😬,False,0.37340668,0.06294931,0.13969865,0.4193644,1.0,10.0,Not a direct statement of sexist opinion
10522,benevolent,"#ADayWithoutWomen These women don't shun their responsibilities for a day of self pity.
Grow up and quit your compl… https://t.co/CsaIbM3WVH",False,0.33255672,0.36803186,0.25800487,0.066963166,3.0,70.0,Not a direct statement of sexist opinion
10531,benevolent,"Da biggest cowared is the man who awakens the love of a woman without intending to love her back.. 

💔😢",False,0.37073207,0.06567776,0.40243408,0.13608865,2.0,25.0,Not a direct statement of sexist opinion
10543,call_me,"wen a man steps outside his home, he knows where his real home is",False,0.033334624,0.007843546,0.012528907,0.015215653,2.0,30.0,Not a direct statement of sexist opinion
10556,call_me,“MENTION676: female vocalists ruin the majority of good bands” shots fired at MENTION3896,True,0.4269174,0.46028158,0.24928534,0.15724123,3.0,70.0,Stereotypes and Comparative opinions
10559,call_me,women cnt drive,True,0.46982017,0.54996765,0.34548226,0.17055123,4.0,90.0,Stereotypes and Comparative opinions
10561,call_me,GOP women are the dumbest creatures on the face of the earth.,True,0.8540474,0.5548181,0.83943826,0.42102736,4.0,95.0,Stereotypes and Comparative opinions
10568,call_me,get that female ref outta here! Let them play the dang game.. #Lakers #Clippers,True,0.3389984,0.2846865,0.25007802,0.12551236,3.0,75.0,Stereotypes and Comparative opinions
10582,hostile,RT MENTION1750 I'm not sexist but all female rappers need to just stop,True,0.4269174,0.46028158,0.24928534,0.2124067,3.0,75.0,Behaviorial Expectations
10589,hostile,"RT MENTION2195 Great comment from a lad in class ""I'm not sexist as sexism is wrong and I'm a man so I'm never wrong"" #damnstraight",True,0.42349213,0.2774022,0.18604483,0.4381921,3.0,75.0,Stereotypes and Comparative opinions
10591,benevolent,"""Haven't got any where close to having it just as good as a man does"" Agree? Disagree? VOTE:… https://t.co/eNV3iT9ltJ",False,0.029917045,0.0076585566,0.0116169015,0.01490822,3.0,75.0,Maybe Sexist - needs more context
10593,call_me,I work harder for the ladies then I do for the fellas.. I think more young women need more opportunities..,False,0.05725329,0.03636306,0.016708933,0.0157622,1.0,10.0,Not a direct statement of sexist opinion
10598,benevolent,Pro-life is pro-woman! #internationalwomensday #womensday https://t.co/yEhIuQbFjN,False,0.102192536,0.0775651,0.02425329,0.021125201,3.0,75.0,Not a direct statement of sexist opinion
10600,benevolent,I do not wish women to have power over men; but over themselves.#MaryShelley  #womensday,False,0.27412915,0.35948995,0.070482984,0.035649836,3.0,70.0,Not a direct statement of sexist opinion
10625,hostile,Sassy...? More like femme bots than killer blondes... #mkr,False,0.4269174,0.32184324,0.40243408,0.2124067,3.0,75.0,Not a direct statement of sexist opinion
10638,call_me,I find it strange there are females working on my car at Jiffy Lube.,True,0.18459146,0.16993292,0.053205602,0.031641733,2.0,30.0,Stereotypes and Comparative opinions
10639,hostile,"RT MENTION1122 Call me sexist, but I really don't like when women do the commentating for football games.",True,0.39441586,0.42615733,0.17858955,0.20139475,3.0,70.0,Behaviorial Expectations
10641,benevolent,"Every man needs a woman when his life is a mess,cuz just like the game of chess*the queen protects the king*
#WomensDay",True,0.20973456,0.1294935,0.06739554,0.06345607,3.0,70.0,Behaviorial Expectations
10645,call_me,Women's football will never be as entertaining as men's.,True,0.32919475,0.3857254,0.10440776,0.035649836,3.0,75.0,Stereotypes and Comparative opinions
10646,hostile,"MENTION4478 Biurny Pegeuro put a man in jail for 20 years, never even had sex. Lied to her friends about ditching them at a club, so she...",False,0.37751234,0.025806036,0.086852804,0.22612886,2.0,30.0,Maybe Sexist - needs more context
10649,benevolent,MENTION3146 ohh yeah tall for a girl! With a long neck ^^,False,0.37576625,0.10221587,0.24835461,0.21024476,2.0,25.0,Not a direct statement of sexist opinion
10652,call_me,deep down i still want a girl to even this season..!!! #BB9Finale,False,0.054779384,0.008546505,0.01306091,0.02932342,1.0,0.0,Not a direct statement of sexist opinion
10655,benevolent,"There is no limit to what we, as women, can accomplish. #womensday",False,0.04216247,0.02721288,0.011654901,0.017094411,1.0,0.0,Not a direct statement of sexist opinion
10656,benevolent,"hani:
everyone and their mothers: stop acting like a man",True,0.34757367,0.10757765,0.26957804,0.09195647,3.0,70.0,Behaviorial Expectations
10663,call_me,there's never an excuse for a man to lay a finger on a woman,False,0.25462922,0.1444726,0.03423163,0.096805766,1.0,0.0,Not a direct statement of sexist opinion
10664,benevolent,For the love of a woman helped make me the man I am.,False,0.09351514,0.036620867,0.020450363,0.029460056,2.0,30.0,Not a direct statement of sexist opinion
10671,hostile,RT MENTION2959 None of the girls should have worn make up so school would be scary on Halloween,True,0.30539915,0.2764353,0.12702756,0.12220735,2.0,25.0,Stereotypes and Comparative opinions
10675,call_me,girls always want equality BUT LORD HELP YOU LADIES WHEN YOU CANT PICK UP SOMETHING HEAVY THEN YOU WANT MEN TO DO UR WORK,True,0.25462922,0.15303208,0.0670459,0.057944927,4.0,85.0,Stereotypes and Comparative opinions
10683,call_me,MENTION4428 MENTION4474 it looks more appealing to males - males who may be watching start… https://t.co/UyFJbIBe66,False,0.10089093,0.021585498,0.018774498,0.072882555,2.0,30.0,Not a direct statement of sexist opinion
10685,benevolent,"“She’s as good as many a man!”

“Of course!",True,0.11109332,0.017967897,0.045007613,0.016411226,2.0,30.0,Stereotypes and Comparative opinions
10689,hostile,"RT MENTION1838 Not sexist, but it's hard watching a game when there is a female commentator.",True,0.32074678,0.2816105,0.15343215,0.11354194,3.0,65.0,Stereotypes and Comparative opinions
10695,benevolent,I liked a MENTION1603 video from MENTION3405 https://t.co/HfTiFLfcqw You've got a strong grip for a girl,True,0.3047732,0.032753747,0.054376744,0.26735115,2.0,30.0,Stereotypes and Comparative opinions
10696,benevolent,"MENTION3462 women who feel they must prove they are as good as a man, don't really think they are.",True,0.3266089,0.36873037,0.21602537,0.07385241,3.0,75.0,Behaviorial Expectations
10697,hostile,RT MENTION3142 Call me sexist but I have yet to have a women roll me a good burrito at Chipotle. It's been 4 years.,True,0.36095104,0.16801116,0.11172232,0.22723788,3.0,70.0,Stereotypes and Comparative opinions
10699,benevolent,And her brain is like a man. Trash https://t.co/3SvBOnYuB5,True,0.68408644,0.21668483,0.6798578,0.37854016,3.0,70.0,Stereotypes and Comparative opinions
10705,call_me,men shouldn't meow. 🙅,True,0.200795,0.14661247,0.06319981,0.052934792,2.0,25.0,Behaviorial Expectations
10706,hostile,".MENTION1926 MENTION619 MENTION4225 ...and a few I like talking to even if I know, they will be same as others when push comes to...",False,0.043646812,0.0063266335,0.014428918,0.023652986,1.0,0.0,Not a direct statement of sexist opinion
10707,call_me,I hate working in a business environment with old whores (women).,True,0.8299589,0.6649212,0.6677319,0.70864636,4.0,95.0,Endorsement of inequality
10708,call_me,I love to look at women.,False,0.112540044,0.06158508,0.022384055,0.04742365,1.0,0.0,Not a direct statement of sexist opinion
10715,benevolent,"#womensday Every Home, Every Heart, Every Feeling, Every Moment Of happiness is incomplete without you. Only you can complete this world...",False,0.12086493,0.04435511,0.030154925,0.024882717,1.0,0.0,Not a direct statement of sexist opinion
10716,hostile,"*yawn* MENTION2618 Im sorry but women cannot drive, call me sexist or whatever but it's true.",True,0.42568782,0.4482637,0.26957804,0.21456863,4.0,95.0,Stereotypes and Comparative opinions
10723,call_me,NO female knows more about basketball than me,True,0.20265625,0.18468912,0.046764325,0.04291453,3.0,70.0,Stereotypes and Comparative opinions
10725,benevolent,"Or as I would say, ""A hard man is good to come by..."" 🤔😉😂 https://t.co/2qm7lL55Ro",False,0.11398677,0.005364689,0.021610579,0.077731855,2.0,25.0,Not a direct statement of sexist opinion
10728,call_me,the funniest tweets are usually from Jews.,False,0.37751234,0.44690517,0.16551061,0.16357292,2.0,30.0,Not a direct statement of sexist opinion
10732,call_me,i never knew a man could do nails so good,True,0.10913446,0.032753747,0.028281843,0.026727317,2.0,30.0,Stereotypes and Comparative opinions
10746,call_me,MENTION2578 MENTION1198 MENTION2928 I love that women are featured prominently on covers Thought it was a geeky guy thing,False,0.18174082,0.09410924,0.06512285,0.075792134,1.0,0.0,Not a direct statement of sexist opinion
10748,hostile,MENTION3500 You seem like a nice girl. I just ask that u dig a little deeper into what feminism actually says/does vs what they claim.,True,0.11150667,0.07673789,0.028061481,0.02522431,2.0,30.0,Denying inequality
10749,call_me,RT MENTION116 Don't women comedians just aren't funny 🙈,True,0.30439767,0.2854555,0.16897665,0.070942834,3.0,75.0,Stereotypes and Comparative opinions
10759,call_me,I'm sure there's a woman somewhere that actually has FGCU in the Sweet 16.,False,0.17285149,0.05976611,0.05262003,0.082581155,1.0,0.0,Not a direct statement of sexist opinion
10771,hostile,"MENTION996 Shutup if I was sexist I wouldn't be a faggot about it, my mums a girl for fuck sake",True,0.911035,0.5135796,0.6798578,0.8690192,2.0,25.0,Denying inequality
10772,call_me,I am more than confident when I say our State Champ bball teeam could beat the 40-0 Nat'l champ Baylor bears... its true,False,0.015393426,0.0029413297,0.008500882,0.011492296,1.0,0.0,Not a direct statement of sexist opinion
10776,benevolent,"Women are the Real Architects of Society😇

In the form of,
Mother
Sister
Wife
Friend

Happy #womensday RESPECT… https://t.co/MPGpwhPt1E",False,0.18364124,0.19495805,0.04910661,0.02474608,1.0,10.0,Not a direct statement of sexist opinion
10778,call_me,C'mon. Her hair no bigger than Newt's RT MENTION3841: Please don't Bachmann needs to lower the volume of her hair.,False,0.09525062,0.00776955,0.029383656,0.020988565,2.0,30.0,Not a direct statement of sexist opinion
10779,call_me,MENTION2812 I was expecting lingerie and makeup tbh......well on you for this banging list https://t.co/8vd1AoUk7E,False,0.15324512,0.0066596144,0.02567133,0.13432594,2.0,25.0,Maybe Sexist - needs more context
10781,call_me,I automatically side eye any chic I see tweeting bout some ekuD shit... I just don't believe you are a true fan,True,0.6989911,0.10221587,0.48313886,0.6983885,3.0,70.0,Stereotypes and Comparative opinions
10786,hostile,"MENTION1010 Feminazi.  She changed it sarcastically from ""rad fem"".",False,0.4014846,0.3857254,0.37733194,0.12158839,3.0,75.0,Not a direct statement of sexist opinion
10789,call_me,women should not official NFL football games,True,0.47886392,0.5698139,0.24928534,0.1413768,3.0,75.0,Behaviorial Expectations
