Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,Perspective_Threat,Perspective_Sexually_Explicit,Sexist,GPT_Sexism_Rating,GPT_Sexism_Score,GPT_Sexism_Rating_Probability,GPT__Sexism_Score_Probability,content,majority_content
12441,call_me,I think ladies are the real homophobics.,True,0.55739564,0.57957685,0.4339631,0.26621178,0.011068452,0.056700204,1,3.0,65.0,93.97,5.43,"[2, 2, 1, 5, 4]",2
12443,hostile,MENTION4225 MENTION2930 Proof?,False,0.019100413,0.0029598286,0.0084818825,0.016172111,0.007832011,0.017339287,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12444,call_me,RT MENTION3581: boys do not belong on pinterest #s2s,True,0.26859093,0.1769227,0.08459369,0.10920923,0.022335978,0.058113586,1,3.0,75.0,98.81,47.99,"[2, 1, 2, 1, 2]",2
12457,call_me,i cannot date a girl with a better phone than mine,True,0.22311419,0.06658725,0.06459839,0.07934829,0.009799767,0.07007381,1,2.0,25.0,99.47,56.69,"[5, 1, 1, 2, 2]",1
12461,call_me,#HereWeGo RT MENTION2622: I disagree with this move by Augusta National.,False,0.034041706,0.009286462,0.012224905,0.01846078,0.009307829,0.014508383,0,1.0,0.0,100.0,100.0,"[5, 6, 6, 6, 6]",6
12463,call_me,"I don't trust female NFL commentators.  It's like Kim K reporting on comic books, ya know? #hardtruth #sueme",True,0.3625127,0.40883094,0.18355975,0.032643758,0.008000307,0.016395653,1,3.0,75.0,96.69,94.67,"[2, 2, 2, 1, 2]",2
12468,benevolent,Women are the real architects of society. #TajKrishna wishes all the wonderful ladies a Happy #WomensDay! https://t.co/gJeV3FANAT,False,0.115658075,0.10221587,0.032909457,0.028776871,0.009799767,0.024416547,0,1.0,0.0,100.0,99.99,"[6, 6, 6, 6, 6]",6
12471,call_me,MENTION3602 I also look at the spouses and try to see how they will keep our country with so… https://t.co/d9L9iyq7PU,False,0.039226998,0.011025362,0.013478912,0.023174755,0.008103873,0.026185863,0,1.0,0.0,97.97,100.0,"[1, 5, 6, 5, 6]",5
12473,benevolent,Literally can eat a whole pizza to myself ..... I eat like a man 😅,True,0.048842013,0.0070665907,0.015644927,0.028230323,0.007793174,0.027011544,1,2.0,25.0,99.99,48.12,"[1, 1, 2, 6, 2]",1
12474,benevolent,"Nothing more #beautiful than a #woman....

#womensday #InternationalWomensDay 
#InspireThemRetweetTuesday
#IQRTG… https://t.co/442TeHJBPN",False,0.03781283,0.023193322,0.013516913,0.018734055,0.007819066,0.031611763,0,1.0,0.0,99.9,99.76,"[2, 6, 6, 6, 6]",6
12482,benevolent,"// I loved you like a man loves a woman he never touches, only writes to, keeps little… https://t.co/71X4UrYauY",False,0.19986437,0.023595277,0.034782536,0.15635987,0.010291707,0.34261686,0,1.0,0.0,99.14,99.99,"[6, 6, 2, 6, 5]",6
12493,benevolent,I need a man I NEED A MAN a man who can aAaAaact like a man A MAAaaaN,True,0.19124292,0.02821777,0.056133457,0.15812257,0.009877442,0.0665939,1,3.0,75.0,90.41,59.27,"[2, 1, 2, 1, 1]",1
12517,call_me,“MENTION2114: watching this Real Sports special on how NFL cheerleaders are basically sex slaves” funniest shit ever,False,0.85333383,0.30103904,0.5678696,0.7673477,0.029933142,0.46473637,0,3.0,70.0,95.84,26.51,"[3, 6, 5, 4, 6]",6
12522,hostile,"Says more about you than about them. MENTION2882 I'm not sexist, but a female standup comedian has never successfully made me laugh.",True,0.25727063,0.1508922,0.083112895,0.07482228,0.008336896,0.17226912,1,3.0,70.0,62.24,62.03,"[2, 3, 2, 2, 2]",2
12526,benevolent,"like a woman isn't worth a damn unless she can kick ass """"""""""""""like a man""""""""""""""""",True,0.8696708,0.50515604,0.57787937,0.77181685,0.5195707,0.6358031,1,3.0,75.0,65.14,92.54,"[1, 2, 5, 2, 1]",1
12532,call_me,MENTION539 Ray R is a coward. We men need to call these punks who hit women out as cowards. men protect women.,False,0.5885171,0.1714862,0.6370372,0.19278693,0.051391184,0.044333085,0,2.0,25.0,62.25,11.97,"[1, 6, 6, 6, 6]",6
12542,hostile,I'm not sexist but also definitely not a fan of the rumour of Ghostbusters 3 with women. What next? Steel Magnolias 2 with dudes?,True,0.18079062,0.06158508,0.032248367,0.0715894,0.009178371,0.19322439,1,3.0,75.0,94.66,22.35,"[1, 2, 5, 3, 2]",2
12546,benevolent,True happiness is when we make our women smile. Celebrating the spirit of #WomensDay with the two most important wo… https://t.co/OFjb6TLv5f,False,0.07450261,0.057037655,0.01890341,0.024609445,0.008815889,0.045039777,0,2.0,25.0,90.47,34.29,"[6, 6, 6, 6, 6]",6
12553,benevolent,i think like a man,False,0.038519915,0.011025362,0.016024929,0.023379711,0.007598988,0.019344512,0,2.0,30.0,73.11,58.69,"[5, 5, 6, 2, 2]",2
12555,benevolent,im such a poor excuse for a girl....just got nail polish on my new pants and then messed up all my nails trying to fix it :),True,0.123468354,0.01191331,0.025542418,0.07676199,0.008686432,0.12159348,1,2.0,25.0,96.26,42.04,"[2, 6, 1, 1, 6]",1
12559,benevolent,"Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.
#ALDUB85thWeeksary  ALDUB 💤",False,0.10609736,0.06340405,0.026058068,0.019348921,0.007547205,0.040446278,0,2.0,30.0,99.75,79.3,"[5, 6, 6, 6, 6]",6
12565,call_me,I just don't find it right when girls nowadays are bumping the same shit we do. Listen to lady gaga or something lol,True,0.687436,0.2700233,0.40243408,0.7466957,0.013424582,0.19004935,1,3.0,65.0,73.11,41.79,"[2, 1, 2, 2, 2]",2
12569,call_me,is #slutwalk basically Pride but for women?,False,0.39669925,0.2854555,0.24287975,0.39409557,0.01052473,0.34261686,0,1.0,0.0,43.78,72.48,"[1, 2, 5, 5, 6]",5
12570,hostile,HAHAHA I GET IT BAIT AND SWITCH MENTION4210 What is one thing I care less about than soccer? Women's soccer. #NotSexist,True,0.37751234,0.27914262,0.08459369,0.18909787,0.019918699,0.33251616,1,3.0,75.0,97.63,50.55,"[5, 2, 2, 2, 1]",2
12571,benevolent,"My main ladies, fighting the good fight ✌🏼#internationalwomensday #adaywithoutwomen #disney… https://t.co/9YRcGCFQuM",False,0.06579731,0.03894114,0.016024929,0.025634222,0.013165667,0.03903289,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12573,call_me,"Idgaf, if you have ovaries 9/10 chance that your ass can't drive.",True,0.76523775,0.053399716,0.35016364,0.65961236,0.014393489,0.80728596,1,4.0,90.0,93.25,57.53,"[2, 1, 1, 6, 3]",1
12578,call_me,the best place for a man is in between the legs! (Shuts him up for a little while anyway!),True,0.4977744,0.10221587,0.3388922,0.29209393,0.34804323,0.4115609,1,3.0,75.0,75.49,84.39,"[6, 1, 1, 5, 2]",1
12579,call_me,i prefer female teachers than male teachers.TEACHERS ONLY,True,0.32182294,0.37222284,0.0836065,0.040409464,0.008285114,0.026185863,1,2.0,30.0,99.98,78.7,"[2, 2, 2, 2, 3]",2
12583,hostile,Someone get kat out of this competition now!! #mkr,False,0.11336674,0.009915425,0.027218282,0.035900343,0.025789235,0.02146769,0,1.0,0.0,100.0,100.0,"[6, 5, 6, 6, 6]",6
12585,call_me,MENTION4426 MENTION1606 Bond is a man! Hmph! 😆😆,False,0.11150667,0.008768492,0.033901088,0.066963166,0.008129764,0.04079962,0,2.0,30.0,85.19,31.88,"[6, 6, 5, 6, 1]",6
12608,call_me,football is not as fun to watch when a woman is commentating. #BoiseSt,True,0.32020867,0.36598656,0.13607834,0.04216301,0.008220384,0.031375855,1,3.0,75.0,99.85,68.78,"[2, 2, 1, 3, 2]",2
12610,hostile,"MENTION1068 MENTION996 I have watched several female comedians on several occasions, to my memory I have not laughed once. FACT.",False,0.10089093,0.044870727,0.022319598,0.025360947,0.008090926,0.02689359,0,3.0,70.0,81.75,64.58,"[5, 2, 6, 2, 6]",2
12615,hostile,Yet another student settles with university over an unfair process resulting from campus sexual assault hearings: http://t.co/mEWHslEByh,False,0.2191003,0.021083053,0.029383656,0.07708528,0.02371728,0.3743851,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12618,call_me,I really dislike working with women in lab. Can I have my socially inept boys back?,True,0.54325575,0.5124616,0.5130944,0.22572558,0.011482717,0.044863105,1,3.0,75.0,95.79,82.86,"[5, 2, 2, 2, 2]",2
12621,hostile,".MENTION3475 #GamerGate Maybe people are saying the school system is failing, because the school system is failing. MENTION953",False,0.102626406,0.011247349,0.0233509,0.029596692,0.009929225,0.021349736,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12623,benevolent,A woman is the only person who can multitask keeping everyone happy & content. I believe every women is a leader!… https://t.co/IBtoXP8JSN,True,0.112540044,0.10221587,0.023479814,0.02030538,0.007534259,0.016631562,1,2.0,30.0,99.78,83.95,"[2, 5, 1, 2, 6]",2
12626,hostile,"I'm not sexist but if there was a #YesAllMen then we'd get criticised, even though some of the #YesAllWomen supporters degrade men like hell",True,0.3974717,0.36702603,0.26957804,0.33141375,0.020609349,0.2404197,1,2.0,30.0,73.11,75.43,"[4, 4, 4, 6, 4]",4
12627,call_me,MENTION1047 MENTION1497 pls don't the Trump womrn supporters paid or no r so much hotter :) https://t.co/h9GZsA1ENN,True,0.3389984,0.0775651,0.10587067,0.22602804,0.01940071,0.3845589,1,3.0,70.0,77.73,48.73,"[2, 2, 2, 5, 6]",2
12629,hostile,RT MENTION4620: I'm not sexist but have you ever seen a female that even looks like she knows what she's doing behind the wheel of a car?,True,0.31132057,0.18235919,0.077136256,0.15635987,0.012906751,0.3416626,1,4.0,85.0,67.92,43.68,"[1, 2, 2, 2, 2]",2
12632,call_me,MENTION1928 MENTION805 wonder what fun it is 2 look like a dog?? Don't I find girls u… https://t.co/WauYAYT1wq,False,0.37751234,0.10221587,0.27763805,0.27207452,0.018364733,0.34261686,0,3.0,75.0,90.67,29.21,"[6, 2, 6, 6, 5]",6
12640,hostile,Kat is a nasty piece of work tbh #MKR,False,0.47119883,0.0376521,0.48627716,0.29209393,0.009929225,0.051046662,0,1.0,0.0,99.75,99.99,"[6, 5, 5, 6, 6]",6
12642,call_me,MENTION1053 MENTION321 yeah&they go to navy..Does it get any more butch than that?I respectfully prefer skirts anyday.,True,0.16765249,0.017465452,0.03312982,0.09292633,0.012492486,0.1609443,1,2.0,30.0,98.2,73.14,"[5, 2, 2, 2, 6]",2
12662,benevolent,As a young man I never knew if you REALLY treat good women good that they'll treat you even better. I didn't know I didn't see that at home.,False,0.11109332,0.073429056,0.024382202,0.02836696,0.0071588317,0.047866546,0,1.0,0.0,32.08,84.49,"[6, 5, 6, 6, 6]",6
12665,call_me,I hate female bus drivers n police officers... #justsayin,True,0.6491204,0.6649212,0.40243408,0.28938356,0.023889944,0.031375855,1,4.0,85.0,99.75,23.49,"[2, 5, 3, 6, 3]",3
12667,hostile,"RT MENTION1893 Tests are like women. Hard to understand, easy to get over, and nonrefundable. #truestory #onlyallwomen #notsexist #justsaying",True,0.22980402,0.23239216,0.06757036,0.07191269,0.010835429,0.16845907,1,3.0,75.0,79.82,87.56,"[2, 2, 2, 5, 2]",2
12673,hostile,RT MENTION2047 Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.,True,0.37751234,0.37361985,0.18480228,0.19155724,0.0130621,0.2886431,1,3.0,75.0,99.56,67.02,"[2, 2, 2, 2, 3]",2
12678,hostile,"RT MENTION4496 I don't know what it is, but women in fiction drive me mental #NotSexist #HateMyOwnGender #Bitches",True,0.6342749,0.48915586,0.5015486,0.66456485,0.064969026,0.36586943,1,4.0,85.0,98.2,90.04,"[2, 2, 5, 5, 5]",5
12681,hostile,"And for dessert, a dropped pie -like Katie's face #mkr2015 #MKR",False,0.23198941,0.011691323,0.1087965,0.03239325,0.051391184,0.029724494,0,3.0,75.0,78.57,28.49,"[6, 5, 5, 6, 6]",6
12693,call_me,"MENTION3226 anyway, i really don't find interest in watching women play football. i would rather watch the men!",True,0.3057765,0.37152436,0.082866095,0.068967216,0.011612174,0.05140001,1,3.0,70.0,22.27,63.6,"[5, 3, 2, 2, 2]",2
12697,hostile,"I'm sorry, call me sexist but I cannot respect a females opinion nor entertain it when it has to do with sports, even the pro analysts.",True,0.40614098,0.46028158,0.24928534,0.16496858,0.012078222,0.26883966,1,4.0,95.0,99.99,47.98,"[2, 2, 2, 3, 2]",2
12698,call_me,Don't I thought Barbers were just for men? Middle age woman ahead of me getting her wig sorted too.,True,0.15766735,0.0376521,0.055547886,0.04216301,0.0089712385,0.074836135,1,2.0,25.0,99.85,60.25,"[1, 6, 1, 2, 6]",1
12699,call_me,RT MENTION2753 I do not like female engineering teachers,True,0.41168427,0.5039629,0.17858955,0.10240069,0.010964886,0.02418064,1,3.0,70.0,98.86,48.16,"[2, 2, 5, 1, 3]",2
12702,hostile,LOL MENTION3593 call me sexist. But i really hate girl gamer teams. really really hate. lol.,True,0.6989911,0.5135796,0.4339631,0.36230123,0.05203775,0.34261686,1,3.0,75.0,56.22,89.24,"[6, 2, 2, 1, 2]",2
12710,call_me,I don't give a flying toss about the women's World Cup and no amount of media hype will change this.,False,0.11067997,0.050216515,0.028832749,0.02795705,0.008013252,0.024298593,0,1.0,0.0,97.7,96.18,"[5, 1, 5, 1, 5]",5
12712,benevolent,"MENTION4700 ""Well, I'm not dumb but I can't understand
Why she walk like a woman and talk like a man
Oh my Lola, lo… https://t.co/IAJVQvPhL3",False,0.31825066,0.10221587,0.26957804,0.2659008,0.008634649,0.065887205,0,3.0,65.0,86.7,23.34,"[5, 6, 6, 6, 1]",6
12716,benevolent,"""Be like a child with your wife, but when she needs you, be like a man."" 🌹

- Umar i https://t.co/Ea5DcQ0tcG",False,0.027206551,0.007029593,0.014162917,0.01535229,0.0066086366,0.019108603,0,3.0,70.0,77.73,63.02,"[6, 6, 6, 6, 6]",6
12720,benevolent,"""She is clothed with Strength and Dignity, and she laughs without fear of the future.""
Proverbs 31:25
#Happy
#Womensday",False,0.021549871,0.009989422,0.010134893,0.010091767,0.006259101,0.009141461,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12722,call_me,women in a Capella really shouldn't be there.,True,0.4269174,0.5039629,0.24835461,0.11539881,0.058826666,0.026067909,1,3.0,75.0,73.11,91.54,"[3, 6, 5, 3, 1]",3
12724,benevolent,"MENTION4259 
if a woman marries a good man,she will have a happy life,as long as she herself is not ambitious and… https://t.co/hzSuOlI5Ch",True,0.13908891,0.10221587,0.032468732,0.04742365,0.010472948,0.05599351,1,3.0,70.0,99.91,45.59,"[2, 1, 6, 1, 1]",1
12729,call_me,MENTION1434 there are some things that appear less disgusting on males than females,True,0.50789946,0.50515604,0.47384647,0.25367188,0.0097738765,0.065887205,1,3.0,75.0,97.07,31.43,"[1, 1, 3, 2, 2]",1
12732,call_me,this girl just meant to said racist instead lmfao,False,0.4014846,0.23998553,0.24767025,0.22653213,0.011068452,0.04238968,0,1.0,0.0,99.99,99.94,"[6, 6, 6, 6, 6]",6
12742,hostile,"Suck shit Kat you vile, venomous, nasty bitch! Giving shit to Annie and Lloyd, only to be told your dish was gross! Karma Bitch! #MKR",False,0.96069145,0.28034934,0.83943826,0.8949436,0.2836219,0.46473637,0,2.0,25.0,3.01,40.72,"[6, 5, 6, 2, 6]",6
12744,call_me,Female cricket #thearchers enthralling it ain't,False,0.16591948,0.11396073,0.04969218,0.054938845,0.0089712385,0.042566355,0,2.0,25.0,98.88,48.08,"[3, 5, 2, 5, 5]",5
12745,call_me,MENTION1675 MENTION4204 Please.  two women would mean double the drama because each partner is try… https://t.co/wgppRHd5Ll,True,0.15103401,0.05976611,0.028061481,0.07676199,0.010809537,0.1697291,1,2.0,30.0,65.14,72.97,"[2, 6, 2, 2, 1]",2
12751,call_me,I'm sorry. But I don't see what's hot about girls who eat like guys. i like girls because they're girls.,True,0.25462922,0.072601855,0.054376744,0.17101645,0.0091524795,0.34261686,1,2.0,30.0,14.8,81.88,"[1, 2, 1, 1, 1]",1
12753,call_me,I don't think I've ever seen a good show with a female lead.,True,0.37751234,0.4453683,0.19500497,0.08128801,0.0083886795,0.025478138,1,3.0,70.0,77.73,60.62,"[2, 1, 5, 2, 2]",2
12756,hostile,I wonder which of the blonde molls screwed Colin to get that score? Probably both. #mkr,True,0.4014846,0.1064171,0.36798462,0.36230123,0.0130621,0.33372557,1,3.0,75.0,98.73,60.41,"[6, 6, 1, 2, 2]",2
12757,hostile,Nikki's pouting is annoying me. I'm ready to wipe it off and kick her off the show! #MKR,False,0.6027529,0.06795148,0.38852,0.31761163,0.60325533,0.20232345,0,2.0,30.0,98.79,54.52,"[6, 6, 6, 6, 6]",6
12765,benevolent,"As he doesn't want to let go of his only daughter easily to another man😂

I pray that i can become a good lady so i can be with a good man",False,0.08083374,0.010951365,0.02373764,0.019280603,0.007689608,0.04079962,0,2.0,30.0,99.96,80.25,"[6, 2, 6, 6, 1]",6
12776,call_me,most girls that calll themselves yankee fans are irrelevant too mee .. I'm pretty sure ya know nothing about team history,True,0.28425202,0.17847598,0.16883044,0.058946952,0.0072753434,0.0204061,1,3.0,70.0,56.22,53.06,"[1, 2, 1, 2, 2]",2
12778,hostile,RT MENTION3148 I'm not sexist but I don't play a videogames with female main characters,True,0.35186127,0.36273825,0.08558089,0.16915557,0.018019408,0.27309364,1,2.0,30.0,95.26,74.58,"[3, 1, 2, 2, 6]",2
12781,benevolent,"""the biggest coward of a man is to awaken the love of a woman without the intention of loving her""..",False,0.37073207,0.10293542,0.37733194,0.11354194,0.009981008,0.06730059,0,2.0,30.0,97.4,79.86,"[6, 6, 6, 6, 6]",6
12784,call_me,they added the voice on the gps for a reason.,False,0.018849092,0.004236255,0.009317887,0.014976538,0.007883795,0.009908165,0,1.0,0.0,99.33,100.0,"[6, 5, 6, 6, 6]",6
12795,benevolent,Let there be no doubt that women are at par with men in most things & superior in some. Always treat them with love and respect. #WomensDay,False,0.33255672,0.39870077,0.15840563,0.07805514,0.009307829,0.04344972,0,1.0,10.0,96.27,87.76,"[6, 2, 6, 6, 6]",6
12800,benevolent,"#adaywithoutwomen 
This needs to be changed to ""A day without Third Wave Feminists""

Real women will be working.… https://t.co/Bwu5tUlCa0",False,0.37073207,0.44690517,0.26957804,0.08128801,0.03373172,0.056346856,0,4.0,85.0,97.07,73.49,"[5, 1, 5, 6, 6]",5
12805,call_me,I don't like watching football with a female commentator,True,0.4014846,0.45610145,0.24835461,0.11168506,0.008531082,0.044686433,1,3.0,75.0,77.73,29.43,"[3, 3, 2, 2, 3]",3
12810,call_me,i prefer my women to weigh less than me and to have a life expectancy past 55 https://t.co/gUWTT7Jf4C,True,0.25462922,0.22458547,0.058475737,0.080318145,0.015947454,0.09626661,1,3.0,75.0,99.83,72.35,"[2, 6, 3, 1, 1]",1
12827,call_me,"if I were that rich, I'd get my hair done. This story totally cracks me up! http://t.co/bLppaw1",False,0.059974585,0.006363631,0.015720926,0.049678206,0.00948907,0.042036336,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12829,call_me,"I will never, ever, ever not feel an angry chill when someone starts a sentence, “",False,0.0926474,0.008435511,0.020772645,0.027137227,0.011405042,0.01981633,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12831,call_me,there is just something wrong about two white dudes discussing abortion,False,0.36043653,0.3802808,0.10440776,0.12727508,0.015602129,0.056700204,0,2.0,30.0,99.67,80.31,"[6, 3, 6, 6, 6]",6
12835,benevolent,"""No nation can rise to the height of glory unless your women are side by side with you"" Muhammad A… https://t.co/fhTb7A6B2I",False,0.17805049,0.18313584,0.035553806,0.046922635,0.012803185,0.06553386,0,1.0,0.0,99.83,96.98,"[5, 6, 6, 6, 6]",6
12840,call_me,"I feel like their are some activities that a man should not participate in, such as getting your eyebrows arched...",True,0.16098402,0.035331827,0.03412145,0.027000591,0.049774777,0.037981298,1,3.0,75.0,77.73,19.31,"[6, 2, 6, 1, 3]",6
12841,call_me,the standard of goal keeping in womens football is terrible.,False,0.36095104,0.38185352,0.21135417,0.09486605,0.0091524795,0.028073132,0,2.0,30.0,6.01,78.54,"[2, 2, 6, 5, 6]",2
12848,benevolent,"A woman is just as good as a man 
#InternationalWomensDay",False,0.10783285,0.072601855,0.024382202,0.022423252,0.007909686,0.030904036,0,1.0,0.0,100.0,99.98,"[6, 6, 6, 6, 6]",6
12849,hostile,I'm not sexist but I'd never get my hair cut by a women just like I'm not racist but I'd never eat chicken fried by a white person,True,0.44573322,0.50917345,0.25205973,0.22673377,0.05236103,0.18306427,1,3.0,75.0,99.39,74.86,"[2, 2, 2, 2, 2]",2
12852,call_me,MENTION3715 I only  believe in male pets,False,0.23523538,0.20483385,0.06477321,0.06295506,0.010291707,0.046276487,0,2.0,25.0,98.94,60.45,"[5, 2, 5, 6, 5]",5
12855,call_me,"""MENTION149: MENTION2551 ps I'd never listen to a girl ""pt"""" TAG ME? PS. I am NOT a 'pt' :-)",False,0.25462922,0.06795148,0.07301756,0.079025,0.025443908,0.06094036,0,3.0,75.0,79.82,78.93,"[2, 6, 6, 3, 5]",6
12862,hostile,MENTION2546 No.  I'm not a sexist.,False,0.11429678,0.033269364,0.02567133,0.044668075,0.0066927844,0.14444233,0,1.0,0.0,100.0,100.0,"[5, 6, 5, 5, 6]",5
12867,benevolent,"Any day that starts with a read about a man who is known as ""the Codfather"" is going to be a good one, right?",False,0.03109552,0.0031818156,0.0140109155,0.013200258,0.0076766624,0.0071657263,0,1.0,0.0,100.0,100.0,"[6, 5, 6, 5, 6]",6
12874,benevolent,Nothing better in this world than a man making you feel beautiful and good as hell,False,0.35186127,0.020279141,0.07745308,0.36752504,0.011379151,0.047336526,0,2.0,25.0,99.99,15.86,"[6, 6, 6, 6, 6]",6
12875,call_me,I'll grab a hippy SLOBS man pussy too. Lying Lib media LOSERS just ask Pence I grab his pussy all the time. EQUALITY,True,0.8696708,0.37507164,0.65231085,0.71218073,0.13815513,0.8439066,1,3.0,70.0,89.79,36.99,"[6, 6, 4, 6, 5]",6
12883,call_me,JAN M: women's clothes DO matter! http://t.co/uiBnNs1G7W,False,0.04760506,0.019776696,0.014504919,0.031391226,0.008168601,0.06947852,0,2.0,30.0,99.64,76.09,"[6, 6, 6, 6, 6]",6
12887,call_me,I hate women sports announcers,True,0.5921536,0.6007182,0.3486032,0.29053202,0.012026439,0.030196311,1,4.0,90.0,73.11,60.53,"[5, 2, 1, 3, 3]",3
12892,call_me,MENTION3061 MENTION4115 I would rather like to play this...,False,0.048099842,0.0074365693,0.01313691,0.027683776,0.012699619,0.042566355,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12893,hostile,RT MENTION90 I'm not sexist but if the rally games were all sport games then the boys would win every game hands down,True,0.20242359,0.05976611,0.031036375,0.096482486,0.014911477,0.19895895,1,3.0,75.0,77.73,15.01,"[2, 6, 2, 5, 2]",2
12901,benevolent,"MENTION2898 MENTION834 What a good man can do, a woman can do just as well or even better. Together we are best. :)",False,0.09438288,0.053854458,0.020385906,0.024472807,0.008582866,0.03231949,0,1.0,0.0,100.0,99.28,"[6, 6, 6, 6, 6]",6
12902,benevolent,"On this #womensday, I humbly thank and extend my appreciation to each and every woman - the force behind our society. #HappyWomensDay",False,0.024613906,0.016159095,0.00971689,0.016479544,0.008155655,0.017457243,0,1.0,0.0,100.0,99.7,"[6, 6, 2, 6, 6]",6
12903,call_me,men are trash.,True,0.8299589,0.6413409,0.75027496,0.4401715,0.010990778,0.043273047,1,3.0,75.0,79.81,78.9,"[6, 5, 3, 3, 2]",3
12910,benevolent,The biggest coward is a man who awakens the love of a woman with no intention of loving her -Bob M,False,0.4013387,0.10221587,0.4555076,0.16078159,0.009281937,0.07602672,0,2.0,30.0,85.19,74.6,"[6, 6, 6, 5, 1]",6
12911,hostile,"RT MENTION774 Girls should not, I repeat should NOT participate in no shave November",True,0.3260917,0.28034934,0.09855611,0.10116278,0.049128212,0.05440345,1,3.0,70.0,97.04,31.34,"[2, 1, 1, 2, 1]",1
12914,hostile,MENTION2192 MENTION2447 Atrocious.,False,0.147767,0.0042732526,0.0817555,0.047674157,0.007340072,0.031375855,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
12919,call_me,people I supported Marine Le Pen,False,0.02638162,0.00847251,0.010400894,0.016069634,0.0076766624,0.013623727,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 5, 6]",6
12920,call_me,when a girl talks sports to me I am just hysterically laughing in me head,True,0.2667042,0.08583717,0.061801232,0.12551236,0.022853967,0.16909409,1,3.0,70.0,94.66,51.83,"[1, 1, 5, 1, 2]",1
12927,hostile,Social justice seems to now be a type of shield behind which fashionably racist pigs can snicker about their self perceived moral authority.,False,0.5716857,0.33352965,0.6120431,0.2637234,0.012026439,0.030432219,0,2.0,35.0,9.53,0.49,"[2, 6, 6, 5, 5]",5
12938,call_me,"I don't think women should say ""fair play"".

It just doesn't seem right",True,0.36095104,0.44690517,0.16890354,0.054437835,0.008453408,0.02418064,1,3.0,75.0,89.33,33.56,"[2, 5, 1, 1, 5]",1
12941,call_me,"""MENTION4709: I find it weird when girls have ugly handwriting or when guys have good writing #justaintright""  MENTION4003",True,0.30514878,0.23770751,0.17734702,0.13697,0.010265815,0.07007381,1,2.0,25.0,43.78,19.01,"[2, 2, 2, 2, 2]",2
12942,call_me,a female could NEVER hush me up in a sports debate,True,0.36095104,0.38230872,0.14331897,0.09899642,0.009592636,0.04185966,1,2.0,30.0,7.59,70.21,"[2, 3, 3, 5, 2]",2
12954,call_me,“MENTION3987: I can't stand when women commentate on men's sports. #stickwitdaladies” BEST THING YOU EVER SAID!,True,0.3250515,0.29798782,0.113185234,0.0684662,0.02250864,0.047689874,1,4.0,95.0,88.08,13.96,"[2, 3, 5, 1, 1]",1
12956,benevolent,"Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.

MarVoreeTitigNgPagibig",False,0.11357342,0.08583717,0.027218282,0.02023706,0.007353018,0.044686433,0,2.0,30.0,99.75,80.66,"[1, 6, 6, 6, 6]",6
12962,call_me,I think men are better at calculating projectiles because of the way we've been peeing all our lives.,True,0.36043653,0.1508922,0.16824563,0.24818924,0.039947584,0.18941434,1,3.0,70.0,99.92,24.29,"[2, 2, 6, 2, 6]",2
12968,hostile,"MENTION953 MENTION1856 MENTION4685 Actually I have. The same thing happens to African Americans, Spanish, and other minorities.",False,0.18744208,0.23391083,0.031917825,0.049177196,0.010705971,0.029016767,0,1.0,0.0,99.99,100.0,"[5, 5, 5, 6, 5]",5
12971,call_me,MENTION4349 I was holding out for a boy ;),False,0.08637348,0.009175468,0.019096779,0.03840541,0.013321015,0.05599351,0,2.0,25.0,99.96,42.19,"[6, 5, 6, 5, 6]",6
12975,call_me,"lmfaooo RT MENTION3062: women should never be ""bored"". There's ALWAYS some shit to clean or something to be cooked.",True,0.65996873,0.35624164,0.40243408,0.70864636,0.012854968,0.124132246,1,4.0,90.0,67.92,25.99,"[1, 1, 1, 2, 1]",1
12977,call_me,surely American apparel are genius's? (& dirtbags),False,0.23812068,0.07425626,0.14150882,0.059447967,0.006763986,0.015334064,0,1.0,0.0,100.0,99.98,"[6, 6, 6, 6, 6]",6
12987,call_me,why would a sane woman go into combat? MENTION3065,True,0.22445217,0.18158256,0.054962315,0.026454043,0.0101363575,0.017221333,1,3.0,75.0,97.93,72.09,"[1, 1, 3, 1, 1]",1
12995,call_me,That is so stupid RT MENTION3625: females don't know SHIT about sports,True,0.91625386,0.55044734,0.6798578,0.7888968,0.010705971,0.1938594,1,4.0,90.0,99.24,51.15,"[2, 3, 2, 2, 2]",2
